Channel,AuthorID,Author,Date,Content,Attachments,Reactions,sentiment
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-06-24 19:44:00,Welcome!,,,0.5093
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],857601344164069436,sahilofficial#2193,2021-06-24 20:43:00,Hi guys,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],857601344164069436,sahilofficial#2193,2021-06-24 20:44:00,I m developer let me know if u guys need any developer. Thanks,,,0.4404
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-06-24 20:48:00,@sahilofficial 👉 #✨︱find-a-team-old,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],650563146083467265,0xjordy,2021-06-24 23:14:00,"@Robin | DataUnion how is the data stored on Ocean’s marketplace, if it isn’t stored on the blockchain?",,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],194817764236460034,robinlehmann,2021-06-24 23:14:00,It is stored by the data publisher and the URL to access it is handled by Ocean Protocol.,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],830496963640033281,DionCryptoMillionaire#8752,2021-06-26 16:49:00,"Hello I'm here hoping to join the team being a content writer seems all my mind does to crypto influential on this platform excited about the partnership with Raven Protocol, AI is amazing an the future is bright!",,,0.9459
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-06-26 22:20:00,drop a message on #✨︱find-a-team-old,,,-0.2732
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],377166782013898753,z0rlord,2021-06-27 23:18:00,Hello all,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-06-28 04:00:00,welcome,,,0.4588
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],829025300087832646,sittingbull7,2021-06-28 23:28:00,"Hi Guys, I'm a senior ambassador from ACALA and would like to DM chat with somebody from your marketing/business development team? Thanks 🙂",,,0.6597
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],843831770062913568,white_rider_,2021-06-30 23:03:00,Hi @[XX]Tahir. Feel free to DM me,,,0.5106
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],401710837926068245,EECC#9791,2021-07-07 22:02:00,"Hi, I'm new here and currently working on my master thesis. The topic is data marketplaces and so i stumbled across ocean which i will compare to the data capabilities of IOTA and its data marketplace. Is there a good place to start for learning about ocean apart from the whitepaper?",,,0.4404
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-07-07 22:03:00,"Welcome @EECC, the Ocean Academy will be useful to you -> https://oceanacademy.io/",,👌 (1),0.7096
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],401710837926068245,EECC#9791,2021-07-07 22:04:00,Just a follow up question: is the protocol still running on ERC20 or is it already native?,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-07-07 22:05:00,its an ERC-20,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],401710837926068245,EECC#9791,2021-07-07 22:08:00,Thx 🙂 i will dig into the links from welcome then as well,,,0.765
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],313822952003076108,st4rgard3n,2021-07-08 10:43:00,"Hey @Robin | DataUnion - I was presenting my HackMoney submission earlier today and I caught this really awesome presentation for something called Autonet - so I dragged the creator and developer into Ocean 😄

@Eight Rice of Autonet - meet Robin of Data.union.

Robin was my first real mentor in the AI space - he's rad.

https://showcase.ethglobal.co/hackmoney2021/autonet",,🌉 (1),0.5827
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],194817764236460034,robinlehmann,2021-07-08 12:34:00,"Hey 👋 thanks @st4rgard3n for making this connection.
@Eight Rice I would love to talk - your project looks fascinating. Can I DM you?",,,0.891
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],616391848847605762,eightrice,2021-07-08 18:35:00,"Thank you @st4rgard3n  for the intro. 

@Robin | DataUnion , I'd be happy to talk.",,"🔥 (1),👍 (1)",0.7351
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],856237056493486130,kingfavour.eth,2021-07-10 00:07:00,Hello everyone,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],856237056493486130,kingfavour.eth,2021-07-10 00:21:00,The first question is how often do we use the Ocean Market?   And what ways have we been able employ so far in earning asides creating data tokens and selling them...,,,0.296
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-07-10 00:47:00,"@KingFavour welcome, and who are we?",,,0.4588
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],856237056493486130,kingfavour.eth,2021-07-10 01:24:00,I’m like asking so everyone can start getting active on the market platform,,,0.6369
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],856237056493486130,kingfavour.eth,2021-07-10 01:24:00,Like there’s so much in the oceanverse to do,,,0.3612
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-07-10 01:25:00,to #💭︱general-chat please,,,0.3182
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],772781805475856404,Alexpao#9344,2021-07-10 08:43:00,Hello waves 💪,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],692823369485385740,0xdsoap,2021-07-13 10:18:00,"Hi
Nice to meet you
I'm Khanh, smart contract developer who previously worked with Casperlabs, Maple Finance, Wault Finance and Pancakeswap
Do you need any smart contract developer for Ocean Protocol?
https://github.com/dobpp
https://www.linkedin.com/in/khanh-nguyen-021b491a9/
Here’s my GH profile and Linkedin profile",,,0.802
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],387401160656683034,birususama,2021-07-13 14:05:00,"Hello there, 

Whenever we are hiring we update on our social media channels. I would recommend you to keep an eye on our social media channels. 🙂",,,0.3612
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-07-19 20:15:00,Welcome,,,0.4588
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],768005963088527401,cmkukih,2021-07-20 05:57:00,Hii,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-07-20 05:57:00,Hello,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],456226577798135808,Deleted User,2021-07-20 06:05:00,Hi,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-07-20 06:06:00,Hey,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],746662712553242645,patel#3287,2021-07-20 22:41:00,Hi,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-07-20 23:07:00,Hi,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],810754152295694387,defijunkie#2108,2021-07-21 18:35:00,👋,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-07-21 18:36:00,👋,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],851471587584901170,James3304#6946,2021-07-27 08:27:00,👋,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],383975287076945950,8baller_,2021-07-27 16:38:00,hi @James3304 🙂,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],383975287076945950,8baller_,2021-07-27 16:38:00,@White Rider @Barbara Brooks is trying to phish me ;'(,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],383975287076945950,8baller_,2021-07-27 16:39:00,N/A,https://cdn.discordapp.com/attachments/747887740263333909/869499140479008788/unknown.png?ex=65e6da2d&is=65d4652d&hm=5431da8b9d0c6a4645aaeb22109ac15385b5dcaf39b6144f361aaadabf546640&,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],383975287076945950,8baller_,2021-07-27 16:39:00,"If you cant trust someone with dev_support in their name, who can you trust??",,,-0.6969
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],194817764236460034,robinlehmann,2021-07-27 17:35:00,Trust nobody that DMs you - admins will never do that ever,,👍 (1),0.5106
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],383975287076945950,8baller_,2021-07-27 17:52:00,Yeah I never do haha,,,-0.0721
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],383975287076945950,8baller_,2021-07-27 17:52:00,Just thought you might wanna prune people preying on your server,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],813935937519878148,allroundwagmi#6076,2021-07-29 00:00:00,"Hi guys! Dinesh here, clinician based in Singapore just spoke during the community call. Excited to contribute! 

Sharing a link to our proposal for round 8 here: https://port.oceanprotocol.com/t/healthlink-oceandao-round-8/770",,,0.6988
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],813935937519878148,allroundwagmi#6076,2021-07-29 00:00:00,"In summary, an engagement effort of the clinical community to encourage sharing of healthcare data in Ocean to drive research and scientific discoveries.

This is incorporating: 
1) Systematic review of all blockchain publications with a lens to potential public health application to identify best practices. A link to a previous effort from my team and I looking at AI/telemedicine here:  

https://www.nature.com/articles/s41746-021-00412-9

2) An international medical conference inviting presentations from everyone in the Ocean community working on health-related projects to share and explore partnerships with clinicians. A link to a conference lasr week by my team and I highlighting AI/telemedicine solutions here: 

www.askdr.co/pcgc21",,,0.9552
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],813935937519878148,allroundwagmi#6076,2021-07-29 00:01:00,Looking forward to potential collaborations in healthcare😊 Feel free to connect with me re any collaborations via linkedin here: https://www.linkedin.com/in/dineshvg,,,0.5106
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],522601650913804298,youaintmyfry,2021-08-09 00:27:00,What does this platform do in a nutshell? And how is it a necessity? And does it have the potential to be globally used?,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],194817764236460034,robinlehmann,2021-08-09 01:57:00,"Allow the sharing/selling of data without allowing it to be copied.
This is a necessity to open up the data silos of data that either cannot or does not have to be moved either due to size or privacy concerns.
There are several projects building on top of it to use it for global software but the marketplace itself is also globally available.",,,0.2144
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],522601650913804298,youaintmyfry,2021-08-09 02:38:00,What projects are building on top of it? The ones of them website only?,,,0.2869
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],194817764236460034,robinlehmann,2021-08-09 02:39:00,"There is the OceanDAO which funds projects building on top of it month by month - check it out here: https://oceanprotocol.com/dao
Right now the 8th round is ongoing.",,,0.2023
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],522601650913804298,youaintmyfry,2021-08-09 02:43:00,How can I help contribute to Ocean Protocol as a college student in the US?,,,0.4019
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],522601650913804298,youaintmyfry,2021-08-09 02:45:00,I really want to help and be apart of this project in anyway I can. Im a student at UT Austin in Texas. I would love to intern for you guys or help in anyway. Would this be possible ?,,,0.8938
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],194817764236460034,robinlehmann,2021-08-09 03:15:00,Do the Ocean Academy (https://OceanAcademy.io) and become and Ocean Ambassador,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],194817764236460034,robinlehmann,2021-08-09 03:15:00,That is a great way to contribute to the ecosystem,,,0.6249
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],522601650913804298,youaintmyfry,2021-08-09 23:25:00,What can we do as an ambassador for ocean protocol?,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],871801151107002398,nixon323,2021-08-10 17:40:00,"Hi!

It is an honor to e-meet you. 

I recently completed the OCEAN Academy and I officially became Ambassador 🙂 

I am a Swiss student pursuing a Master in Big Data (at IE University, Spain) and I am currently working at the investment startup Goldfingr (goldfingr.net) as a Business developer. 

I am very intrigued in the Ocean Protocol’s current challenges and on how we can make the company grow, together! I am willing to actively be engaged in the ‘visibility / marketing’ side of the business. 

I work with a Swiss Blockchain enthusiast and we would be thrilled to jump on a call to tell you more about our us and share insights. We recently worked on the elaboration of a WhitePaper and a crypto platform launch. I sincerely believe we can add-up new skills and ideas to the team.

I am hoping that any of you will be able to bring me guidance on the current and future steps to get involved in revolutionary OCEAN Protocol! We are open to discuss anything and start working ASAP!

Looking forward to collaborating with you.

Sincerely, 
nicolas.marechal@student.ie.edu",,,0.9758
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],725062209323008120,.kevinberrey,2021-08-17 12:14:00,"Hello, I'm just an intelligently stupid enthusiast curious to learn more about Ocean, why it's useful, and what it can do to improve people's lives. I'm going to check out the Academy. But one question I have after reading some of the support materials (your documentation is oceanic and smart) I wondered if you haven't implemented bonding/unbonding times in liquidity pools to deter rug pulls. Or perhaps you have. Anyway, looking forward exploring the Ocean Protocol. -Kevin",,,0.8248
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],868143527459172392,mark Tuler#6369,2021-08-21 18:18:00,Thank you . Kelvin. Good to have you here,,,0.6597
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],367048325834211329,gregorycost,2021-08-21 22:43:00,"Hello, this looks interesting I must say, heard good things...",,,0.6808
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],521886502423232512,dansmash_,2021-08-24 04:10:00,@Kevin https://youtu.be/j1Xx6SThiqg,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],521886502423232512,dansmash_,2021-08-24 04:11:00,I don’t like the title… but Chico breaks it down pretty good. Ocean is basically utilizing OP as a decentralized data currency working with the EU!,,,0.8805
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],521886502423232512,dansmash_,2021-08-24 04:12:00,Also just read the white paper… even though its long as hell and written terribly… there is a lot of good info in there!,,,-0.4574
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],521886502423232512,dansmash_,2021-08-24 04:14:00,"The team also looks solid. As someone who worked for a tech startup. I’ve seen what a shaky teams look like. These guys look solid, but I would stay the hell away from Polkadex… the team are a bunch of college kids with no experience.",,,-0.8519
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],96981165394624512,drmachiavel,2021-08-27 00:24:00,"Hey, 

Ocean Protocol looks very promising. 
Happy to help as I can to promote Ocean.",,👋 (1),0.9056
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-08-27 04:37:00,"Welcome, glad to hear that",,,0.7184
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],786359129643024424,demiladeore,2021-08-30 05:37:00,"Hi!

I'm here cos i think it the project is great.",,👋🏻 (1),0.6588
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],837901335470538772,bhavingala,2021-08-31 13:48:00,Appreciate your support buddy🙌🏻,,,0.6597
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],856906904663228496,bleumagic,2021-09-01 02:35:00,The power of DAO is real and the Ocean Protocol will prove it.,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-09-01 02:36:00,"real indeed, welcome!",,,0.5093
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],877102406603776012,Miriam RAZ#9864,2021-09-01 22:43:00,"Hi Ocean DAO Community! My team and I at RAZ Finance appreciate your support and the grant we received during Round 8. A new, more conscious, generation of investors and stakeholders expects meaningful progress towards the Sustainable Development Goals alongside positive impact and ESG outcome realization. 

By 2025, 1/3 of global assets under management, representing 53 trillion dollars, will be classified as “Sustainable” and  “Environment, Social and Governance” investments.

Although regulations are emerging that mandate disclosures, self-reported data just isn’t enough anymore.

It’s time to raise the bar. 

Our team is driven by a strong commitment to making it possible for talented founders to realize their potential through tangible, verified, technology-driven data. 

Through an equitable investment lens catalyzed by blockchain technology, RAZ will open doors for funding to be channeled towards world-changing social and environmental innovation",,👍 (3),0.9806
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-09-01 23:58:00,nice,,,0.4215
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],383202720133152768,rikrapmund,2021-09-04 05:08:00,"Hi everyone! My name is Rik Rapmund, supporter of Ocean since the ICO and founder of WorkPi: an HR Tech startup that predicts the required skills for rapidly evolving jobs in organisations to reduce skill gaps and eliminate mismatches. Besides WorkPi we are also building Work X: a decentralized platform economy for work where service providers and customers can work together without intermediaries. 

Because we believe that the personal data of our users should be owned and controlled by themselves, we are working together with the European Commission on a Self-Sovereign Identity solution (SSI). Users will be able to connect their career related data such as assessments, diplomas, certificates or references to their digital passport/identity. This is also where Ocean comes along. It's a great thing to give data back to the people, but is also comes with a challenge: how do we learn from it when the data is scattered around the world? The technology of Ocean is very promising to solve this problem. To this end we introduce *Compute-to-SSI*. Learn more about our proposal here: https://port.oceanprotocol.com/t/workpi-oceandao-round-9/862

We're very interested to get to know the community and hear your feedback! 

Cheers! 

Rik",,🔥 (3),0.9486
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-09-04 05:09:00,Welcome!,,Cheers (1),0.5093
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],407258033195057162,timotheus6812,2021-09-05 13:08:00,"Hi Guys, we have build a private data vault which you can login to with metamask, sign your data with metamask and timestamp it with ethereum (with a scaling solution allowing you to timestamp thousands of datasets at once). We would like to evaluation how to integrate with ocean and how it is possible for individuals to provide verified datasets via the ocean market place. 

E.g. verified research data, verified sensor-data and more.",,,0.5859
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],407258033195057162,timotheus6812,2021-09-05 13:09:00,"I'm with the ethereum community since 2018 worked with swarm, the ethereum foundation before. Do have my own company and did the product development for this project which I'm representing here. Find out more about what we do here: aqua.inblock.io and in a recording where we explain the rational behind our work with a short presentation. https://m.youtube.com/watch?v=M8TqghpGejw",,❤️ (1),0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],407258033195057162,timotheus6812,2021-09-05 13:10:00,"Looking forward to connect with you guys, long fan of the ocean time for a long time. I remember the great beginning with the token-engineering workshops in Berlin 🙂",,,0.7506
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-09-05 16:16:00,"Welcome, what a spree of introductions 😃",,,0.4588
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],856775403645698069,lanremania#4929,2021-09-24 21:33:00,"My name is Lanre, good to be here",,,0.4404
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],532685641851338774,aqualityusername,2021-09-24 21:35:00,Welcome @lanremania 👋,,,0.4588
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],856775403645698069,lanremania#4929,2021-09-24 21:36:00,Thank you 👍,,,0.3612
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],232588402640420866,plex8587,2021-09-25 04:19:00,"hello there, my name is Max, i am 3d artstis, i only start my adventure with cryptocurrency and i think OP is most perspective 🙂",,👋 (1),0.3182
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-09-25 04:19:00,Welcome!,,,0.5093
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],232588402640420866,plex8587,2021-09-25 04:20:00,thanks 🙂,,,0.4404
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],496743672243683328,giga7jinn,2021-10-02 11:20:00,Hello! i am a novice blockchain app developer. Glad to be present,,👋 (1),0.5093
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-10-02 16:47:00,Welcome,,,0.4588
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],891262286184976415,Tonfield consult#1068,2021-10-03 09:40:00,Hello! i am @hesh  blockchain app developer. Glad to be present,,,0.5093
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-10-03 14:17:00,Welcome!,,,0.5093
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],686955086941126683,akrtws,2021-10-03 20:15:00,"Hi there, I'm Angela, founder of TE Academy - happy to be here!

I've kicked off the Token Engineering Community in Berlin back in 2018 - with Ocean Protocol being our first and most important supporter. Over two years I've been running various community and collaboration initiatives (like https://youtube.com/playlist?list=PL-GxJch-YeZckVPgl4O3mUoot3kq6NLKP , or https://medium.com/@Angela.Kreitenweis/tokenengineering-at-diffusion-berlin-e59b9e38b060). 
Since 2020 I'm focusing on education and research with TE Academy, the first educational institution for cryptoeconomics.

Join our community to learn more!
Web https://tokenengineeringcommunity.github.io/website/docs/academy-welcome
Discord https://discord.gg/mFcqFwGhpy
Twitter https://twitter.com/tokengineering
YouTube:
https://www.youtube.com/c/tokenengineering",,tec (3),0.7901
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-10-03 20:18:00,"Wow, welcome!",,👋 (1),0.7959
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],194817764236460034,robinlehmann,2021-10-03 20:36:00,hey 👋 welcome in the community!,,🤩 (1),0.5093
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],827738895785263144,0xmagic,2021-10-06 15:40:00,"Hello, This is Blake, a blockchain developer.",,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-10-07 00:47:00,"Welcome, check out #✨︱find-a-team-old",,,0.4588
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],456226577798135808,Deleted User,2021-10-07 15:01:00,"Hey all, I am from Finstreet, India's First Crypto Educational Platform. I am trying to reach out to the marketing team of Ocean Protocol to discuss a collaboration focused on creating an Educational campaign for Ocean Protocol. Could you please help me reach them? Thanks in advance.",,👍 (1),0.8979
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],895373891264983051,Lauren_taurus#1689,2021-10-07 22:33:00,Hi there ! Lauren from Taurus here ! Thanks for having me !,,,0.5826
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-10-08 00:22:00,Welcome!,,,0.5093
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],531207982013218816,saulwiggin,2021-10-08 23:24:00,"Hi All! I've just submitted a proposal to develop the data required for engineering a green crypto currency. Legacy financial systems have not taken into consideration of the value of the natural environment. Please support the cause to save the planet by voting yes on the proposal Walkers Reserve Currency. We are a nature reserve based in Barbados which has data on climate change, carbon offsetting through reforestation, protection of natural habitats such as Mangrove forests and native species like Hawksbill turtles. It's great to join the OCEAN community. Please let me know if you have any more questions on the proposal. https://snapshot.org/#/officialoceandao.eth/proposal/QmQ2B82nZF4AA6Dhys5ahG29t1k3JDVk7QqUfeGwHSPQKf",,👍 (3),0.9792
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],742355665292624003,billionairew,2021-10-10 10:51:00,hi~,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],816325501269442601,HAK#9744,2021-10-10 11:28:00,Hi all,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-10-10 15:25:00,Hello and welcome 👋,,,0.4588
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],393368360165048335,du2311,2021-10-11 20:50:00,Hello guys,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],368405653217345536,denkobetona,2021-10-11 20:51:00,Hello,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],393368360165048335,du2311,2021-10-11 20:54:00,I'm looking for somebody responsible for business development within Ocean protocol,,,0.3182
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],393368360165048335,du2311,2021-10-11 20:56:00,Who do I need to connect with?,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],456226577798135808,Deleted User,2021-10-11 21:20:00,Anyone?,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],194817764236460034,robinlehmann,2021-10-11 21:33:00,Did you try writing to info@oceanprotocol.com? This is the official way.,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],710240333019218071,sarayli,2021-10-11 22:40:00,Hello Denko!,,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],710240333019218071,sarayli,2021-10-11 22:40:00,"And Hello everyone!🍀 

My name is Onur Sarayli. I’m from Turkey. I have been dealing with e-commerce & marketing for 9 years. I did my master's education on digital marketing. And also I am an investor. I have been dealing and investing in blockchain and cryptocurrencies for 7 years.🧑🏼‍💻

I can translate all content, articles and publications into Turkish and write new one. I can also create and manage all social media accounts such as Telegram, Discord, Twitter, Instagram. I can't wait to do great things together!💪🏼🥳",,,0.6229
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],775339021663600681,guilhermecaeiro,2021-10-12 16:47:00,"Hello everyone. My name is Guilherme, I am a full stack developer from Portugal learning about web3 and blockchain dev. I am available to help out in any way I can 😄",,,0.4019
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],532685641851338774,aqualityusername,2021-10-12 16:51:00,Welcome 👋,,,0.4588
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],429329600888307712,markus1230349,2021-10-13 21:00:00,"hi, 
Im looking for a student job 🙂 
my application: 🔽",https://cdn.discordapp.com/attachments/747887740263333909/897831163106840686/application.txt?ex=65df2e6e&is=65ccb96e&hm=51bc58d21171b4b20bf84cf4e287ab71dc75e4aaa866d41a0b6f10f8539e9a0b&,,0.0
Ocean Protocol - GET STARTED - 🖖︱introduce-yourself [747887740263333909],341626367068078102,bardionson,2021-10-17 06:42:00,Hi I am an artist selling NFT but I also work with data management. I am interested in how to manage IP licenses in combination with my NFT art. I heard about Ocean on Interdependence podcast. Would I be able to deploy an artist market for myself with Ocean? I have not implemented my NFT smart contracts yet.,,,0.7964
