Channel,AuthorID,Author,Date,Content,Attachments,Reactions,sentiment
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],613749597248159745,ililic2084,2023-11-18 21:52:00,I've been running agent 3 for a couple of days and run payout and roseclaim here and there but there's never anything to claim - is this normal or am I doing something wrong?,,,-0.631
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-11-18 22:07:00,"Is there a way to check the accuracies of your predictoor on testnet?

Also is there a way to get the amount of the payout?",,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],217624115824164864,biba,2023-11-19 02:48:00,Hello I was wondering what the cost is to run 1 predictoor bot for a week,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],613749597248159745,ililic2084,2023-11-19 02:53:00,You could do it from your computer for free 😉 (minus token payments for posting predictions),,,0.5106
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],217624115824164864,biba,2023-11-19 02:55:00,How much would 1 prediction cost?,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],217624115824164864,biba,2023-11-19 02:55:00,"Have the bot ready with my customized model, just wondering about cost",,,0.3612
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],613749597248159745,ililic2084,2023-11-19 03:15:00,https://www.oasisscan.com/paratimes/transactions/0x407d0fe150074244f17f40e1e1318775776bebbeb7a0fc50be9b5040b0def36c?runtime=000000000000000000000000000000000000000000000000f80306c9858e7279 hmmm looked up my transaction hashes looks like my calls are failing ; any way to debug?,,,-0.2869
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],476334381276069889,jayster2100,2023-11-19 05:45:00,is there anywhere you can check history on how successful the predictions have been? im trying to figure out if its worth me investing time in setting this all up,,,0.6908
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],476334381276069889,jayster2100,2023-11-19 07:30:00,when trying to bridge ocean from ethereum to oasis it wont let me change the destination address so i can send it to the oasis wallet. binance doesnt let you withdraw ocean to oasis directly either. if i try and send from metamask oasis saphire network it says the address is incorrect? is there another bridge that lets me change the to address when bridging?,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],959409185156661288,undisputedjeff,2023-11-19 07:41:00,"Good day friends. Happy weekend Some words for the day:
1. ""Success is not the key to motivation. Motivation is the key to success. Keep pushing forward and never lose sight of your goals.""
2. ""Remember that every small step counts. Even the tiniest progress is still progress. Keep going!""
3. ""Challenges are just opportunities in disguise. Embrace them, learn from them, and use them to grow.""
4. ""Teamwork makes the dream work. Together, we can achieve greatness and overcome any obstacle.""
5. ""Rise above the negativity and believe in the power of positivity. A positive mindset can drive you towards success.""
6. ""Failure is not the end, it's just a stepping stone towards success. Learn from your mistakes and keep pushing forward.""
7. ""Believe in yourself and your abilities. You are capable of more than you can imagine. Trust in your potential.""
8. ""Stay focused, stay determined, and never give up. Your hard work will pay off, and your dreams will become a reality.""
9. ""Take pride in the work you do. Your effort and dedication make a difference, and your contributions matter.""
10. ""Always strive for improvement. Be better than you were yesterday, and let your progress inspire others.""
11. ""Be patient and persistent, make every step count. That way, you'll have converted those stepping stones into staircases to reach your milestone.""
#Cudonians #Positivity #Success #Greatness",,,0.9961
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],476334381276069889,jayster2100,2023-11-19 12:29:00,so im guessing we are not seeing predictions as no one is using it yet so we only get historical columns? i tried buying a couple on test net and mainent with no luck. so really instead of trying to setup a trading bot and testing it i should be playing with a predictoor bot so we also get the farming rewards?,,,0.594
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],955744627481255976,awesomeQA#0813,2023-11-19 12:29:00,N/A,,"👍 (2),👎 (2)",0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],758214352095674408,turbon1troso3,2023-11-19 23:38:00,Is that a script that we can paste on tradingview.com ??,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],964708366284890154,Gru (Matt Wilson)#3202,2023-11-20 05:21:00,any chance some one has altered the runtrade.py script to use coinbase instead of binance?  For us US users?  Or maybe Mexc?,,,0.3695
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],964708366284890154,Gru (Matt Wilson)#3202,2023-11-20 05:24:00,Or maybe a vpn will suffice.  I'll try that first,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],613749597248159745,ililic2084,2023-11-20 06:01:00,VPN worked for me also using a ec2 instance in a non USA region works,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],964708366284890154,Gru (Matt Wilson)#3202,2023-11-20 06:30:00,"I set up a vpn server in helsinki with hetzner cloud and it worked great.  $4 a month. However, lots of losses on first run 😂😂😂.  This is gonna be fun.",,,0.6908
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],964708366284890154,Gru (Matt Wilson)#3202,2023-11-20 12:09:00,If I'm running main.py 3 on testnet does that earn rewards or not until I'm running on mainnet?  Thanks.,,,0.7184
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],730058197544468611,_moonsicle,2023-11-20 13:06:00,he guys,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],730058197544468611,_moonsicle,2023-11-20 13:06:00,how much ocean do i need on saphire to buy a predictor?,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-20 16:46:00,"I'm not sure what's the issue you encountered, maybe there were some issues on sending the predictions, otherwise you should have slots to claim. Also make sure you are claiming the payout from the same network you sent the prediction on and for the right wallet address.",,,-0.4449
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-20 16:47:00,In the pdr-backend repo's predictoor readme there is a section called  Check performance. There you should find what you are looking for.,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-20 16:56:00,"Looking at the tx fees right now it costs around 0.011-0.013 ROSE to submit a prediction.
You also have to stake some OCEAN tokens when submitting predictions and this cost depends on how much you want to stake, but If you are accurate you get your OCEAN tokens back + some profit.
Then depending on where you are running your bot there might be some costs, for example if you are running it on a cloud you might have to pay the could provider.",,👍 (1),0.631
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-20 16:57:00,Go to predictoor website where you can find the accuracy column. There you have a summary on how accurate the predictions were.,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-20 17:11:00,"You have to use an Ethereum account to submit predictions, not Oasis Wallet account.
Using the Celer bridge as specified in the readmes you should be able to bridge from Ethereum to Sapphire for the same Ethereum account.
On Binance you should be able to withdraw ROSE tokens to your Oasis wallet and from there send the tokens to the Ethereum address on the Sapphire Paratime.",,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-20 17:12:00,there isn't,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-20 17:14:00,"If you are referring to buying access to prediction signals, then as you can see on the website, the price of a 24h subscription is 3 OCEAN tokens",,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-20 17:24:00,"Try to use the following explorer, it describes the issue better:
https://explorer.oasis.io/mainnet/sapphire/tx/0x407d0fe150074244f17f40e1e1318775776bebbeb7a0fc50be9b5040b0def36c
It says: too late to submit. You are trying to submit the predictions to late.
Also checking you transactions you have multiple failing with the message: transfer amount exceeds balance, which means you don't have the amount of  OCEAN  tokens you want to stake.",,,-0.0258
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],613749597248159745,ililic2084,2023-11-20 23:06:00,I just need Ocean in the wallet? Or I need to stake those first?,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],955744627481255976,awesomeQA#0813,2023-11-20 23:06:00,N/A,,"👍 (2),👎 (1)",0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],613749597248159745,ililic2084,2023-11-21 00:23:00,"Okay great so I started getting more green transactions through; thanks for the help.

`reverted: too late to submit (error code 8)` is interesting ; I'm just running agent 3 on auto pilot, I'll dig in to see how I can try to optimize it",,👍 (1),0.9477
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-21 16:20:00,you just need to have OCEAN token in your wallet,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],531778411975147535,himas.,2023-11-21 22:51:00,what are the forecasts for $ocean?,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-22 15:30:00,up only  😁,,😁 (1),0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],699330463906398318,abessalov,2023-11-22 17:41:00,"Hey, @Norbert | Ocean. Is everything working well now? 
I'm asking because today I see almost all errors from my submissions: Encrypted transaction status code: -6",,,-0.0056
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-22 17:51:00,Hey. There are some issues on the Oasis side after they released a network update yesterday and it's causing all tx to fail. They are working on it and hopefully everything is going to be fixed soon. I'll keep you updated.,,,0.1779
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],699330463906398318,abessalov,2023-11-22 17:55:00,Got it. Thank you!,,,0.4199
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-23 04:10:00,Oasis network issue is fixed! Txs should work fine now.,,👍 (1),0.4926
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],912088230386614272,shuyc,2023-11-23 16:44:00,"Hello, are there any instructions on how to use the Docker image?",,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-23 18:08:00,Hi! I see there are some info inside the remotebot.md file inside pdr-backend,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],294623609786204160,AutoBot#1760,2023-11-24 05:49:00,"```On ROSE rewards in Predictoor DF
Duration: Runs 4 DF rounds - DF62, DF63, DF64, DF65. Limited time!```

Is this the last week for ROSE rewards?",,,0.68
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],780159213049479179,idiom_bytes,2023-11-24 07:26:00,"I think we're ending our second week.
Two more weeks to go!",,😁 (1),0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],712297521891770418,florez_alberto,2023-11-25 05:37:00,"Hi, I have been claiming several times on the same address and doenst do the payput, always shows the same amount of slots. wondering if everything is fine? it has been working flawlessly since the beggining",,,0.3818
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],712297521891770418,florez_alberto,2023-11-25 05:37:00,i was trying to hceck if maybe after the change of DF the addrese changed,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],938443480949194852,emi419,2023-11-25 06:21:00,My rewards from 8-9 hours ago are stuck; I can't claim them.,,,0.2732
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],578680943926050826,probert_,2023-11-25 06:24:00,"how does it work, https://www.predictoor.ai/ where can i see the prediction for the crypto? Thanks",,,0.4404
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],955744627481255976,awesomeQA#0813,2023-11-25 06:25:00,N/A,,"👍 (1),👎 (1)",0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],938443480949194852,emi419,2023-11-25 08:06:00,@Nick | Ocean Protocol,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-25 18:03:00,We are inspecting the issue and will announce as soon as it's fixed,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-25 18:04:00,"You can only see the prediction for BTC-USDT pair for free, for the other pairs you have to purchase a subscription in order to see the prediction",,,0.5106
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],712297521891770418,florez_alberto,2023-11-25 18:24:00,"hi, should we stop the predictions until the issue is solved? are you going to pause the rewards?",,,0.5204
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-25 18:37:00,"No, everything it's working fine, you should continue sending predictions. 
There was a problem on our end submitting the trueVal for the past few slots but it's up again and as soon as values are sent for the past slots where they were messing you should be able to get your payouts. It should take around 2h.",,✅ (1),0.3612
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-11-26 18:36:00,"Hey guys, do i need to transfer OCEAN to sapphire mainnet via celer? Or can i keep them in my metamask if i want to use mainnet",,,0.0772
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],955744627481255976,awesomeQA#0813,2023-11-26 18:37:00,N/A,,"👍 (2),👎 (1)",0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-11-26 20:23:00,"if my stake is higher, do we get higher rewards if our predictions are accurate?",,,0.4767
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-27 15:54:00,You can use Celer to bridge OCEAN tokens from Ethereum main network to Sapphire main network and the other way around,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-27 15:56:00,"Yes, the rewards from slashed prediction stakes and purchases are distributed to the right predictions based on staked amounts, higher the stake the more rewards you should receive",,,0.7906
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],699330463906398318,abessalov,2023-11-29 20:26:00,"It seems that there are problems with Sapphire Mainnet right now...
@Norbert | Ocean Could you please approve that the issue is not on my side?",,,-0.1027
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-11-29 20:29:00,Yes. There is the Eden upgrade taking place on the Sapphire network right now and the network is going to be down for a few hours,,👍 (1),0.4019
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],712297521891770418,florez_alberto,2023-12-01 01:09:00,"subgraph seems out of sync for a few hours, did you guys change the address of the subgraph or something?",,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],938443480949194852,emi419,2023-12-01 01:45:00,I'm encountering the same error.,,,-0.4019
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-12-01 07:46:00,"While running on mainnet, im paying gas in ROSE for my transactions but my OCEAN is not decreasing. My transactions appear to submit correctly. I have a stake of 0.1 - Any reason why?",,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],1080208073580359792,ba777offical,2023-12-01 14:08:00,Hello do you need help on that?,,,0.4019
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],699330463906398318,abessalov,2023-12-01 16:02:00,"I'm also observing the error when try to do payouts since yesterday: Subgraph is out of sync, trying again in 5 seconds.
I think it's also a reason why on the main page showing so small overall stakes.",,,-0.4019
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],712297521891770418,florez_alberto,2023-12-01 16:24:00,"now the subgraph is synced but again the slots are not being payed out, probably another trueVal submitting problem?",,,-0.5499
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],1080208073580359792,ba777offical,2023-12-01 16:52:00,Hello,,👋 (1),0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],699330463906398318,abessalov,2023-12-01 16:54:00,"Yes, the same for me.. subgraph synced, payouts made without interruption and successfully according to the sapphire explorer but without the real payments, so when I try to run it again I see the same (or more if predicted) number of slots for payouts.",,,0.3478
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-01 17:12:00,Subgraph is now up to date but df-trueval has to catch up and submit the true value for the slots where subgraph was out of sync,,✅ (3),0.7783
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],712297521891770418,florez_alberto,2023-12-01 19:01:00,"it worked for a around 1 hour and a half and now its back to syncing , also when i query get_predictoor_info to see some historical payputs it returns an empty list, which was working fine before",,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],712297521891770418,florez_alberto,2023-12-01 19:01:00,maybe its indexing again?,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],938443480949194852,emi419,2023-12-01 19:28:00,Out of sync again,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-01 19:31:00,There is a new fix released for Subgraph to fix the trueval issue and it needs to reindex the events. It should take a few hours to sync again and hopefully this will fix the trueval issues.,,,0.4019
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],625415196713943051,alexcos20,2023-12-01 23:43:00,subgraph should be in sync in about 10-15 mins.  and then trueval is going to catch up slowly,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],712297521891770418,florez_alberto,2023-12-01 23:49:00,it just synced like one second ago,,,0.3612
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],625415196713943051,alexcos20,2023-12-02 00:03:00,"yes, it's synced now",,,0.4019
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],712297521891770418,florez_alberto,2023-12-02 00:05:00,do you mind if I dm you to ask you a few questions=,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],625415196713943051,alexcos20,2023-12-02 00:05:00,"no, go ahead",,,-0.296
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],712297521891770418,florez_alberto,2023-12-02 00:05:00,thanks,,,0.4404
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],699330463906398318,abessalov,2023-12-02 01:03:00,"Judging by the fact that I received payments for ADA/USDT pair and looking at the overall stakes on predictor.ai I think now everything working correctly for this pair only. 
It is first in alphabetically sorting so I think we should wait some time and everything will be working. Maybe BNB/USDT is the next)",,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],938443480949194852,emi419,2023-12-02 04:24:00,"Synced, but still can’t claim rewards,",,,0.631
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],938443480949194852,emi419,2023-12-02 04:25:00,Is the difficulty in claiming rewards related to subgraph syncing or other issues?,,,0.1779
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-02 15:07:00,It was related to pdr-trueval which submits the true value to each slot so it can be determined who predicted right and who not. By now all values should be submitted and you should be able to claim your rewards,,👍 (1),0.9081
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-12-03 08:46:00,Anyone knows what I can do about light block verification failed: epoch number mismatch?,,,-0.7096
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],294623609786204160,AutoBot#1760,2023-12-03 19:12:00,I am also getting this often,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-04 17:46:00,"Is this on the contract side, are you seeing it inside the block explorer?",,,-0.4404
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-12-04 17:58:00,How do i see that?,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-04 18:06:00,you can look at the Oasis Sapphire block explorer and search for you wallet address and look at the tx history,,,-0.1027
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-12-04 18:08:00,i get this error Error: (Awaiting internal transactions for reason),,,-0.6597
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-04 18:26:00,"Could you check this explorer, should give you more information:
https://explorer.oasis.io/mainnet/sapphire",,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-12-04 18:27:00,"Aha, thank you so much it says it was too late to submit",,👍 (3),0.3612
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],955744627481255976,awesomeQA#0813,2023-12-05 09:18:00,N/A,,"👍 (1),👎 (1)",0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-05 21:08:00,"Hello Predictors, Good news! 
You can now swap OCEAN and ROSE tokens on Sapphire using Lizard exchange.
Check out the latest tweet for more informations: https://x.com/oceanprotocol/status/1732019903878607349?s=20",,❤️ (1),0.4926
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-12-06 02:02:00,"Hey guys, if i create predictions today, do i need to wait a day in order to evaluate them?",,,0.2732
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-06 16:22:00,"Hey, what do you more specifically mean by evaluating them?",,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-12-06 16:27:00,"Hey, I mean running the script get_predictoor_info, it gives me no predictions found even though I have made predictions on the blockchain",,,-0.296
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-06 16:37:00,"Ah, got it! Only the data for the slots that you already claimed your rewards from are available. So If you don't claim for 1 day, the data for that day is not going to be visible.",,,0.5255
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-12-06 16:39:00,"Ah interesting, so I need to do roseclaim every day?",,,0.4019
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-06 16:40:00,"no, not `roseclaim`, you have to call the `payout` method",,,-0.296
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-12-06 16:44:00,"Okay perfect, thank you! And if I miss a day my payout will be lost or can i still claim payouts from last week for instance",,,0.6696
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-06 16:55:00,"They won't be lost, but in order to have you activity visible for calculating for example your rose rewards, or other data we recomand to claim more often than weekly 🙂",,,0.6839
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-12-06 19:13:00,"Okay awesome thank you! Also, right now i keep getting subgraph is out of sync do I just wait or is there a misconfiguration?",,,0.8313
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-06 19:40:00,"there is an issues on the subgraph side, just wait for that to get synched again",,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],625415196713943051,alexcos20,2023-12-06 20:00:00,it will be back online in about 20 mins.   trueval is already catching up,,👍 (2),0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],625415196713943051,alexcos20,2023-12-06 20:28:00,all good now,,,0.4404
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-12-06 22:13:00,"Awesome thanks! By the way, is the profit basically payout-stake?",,,0.8805
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-06 22:48:00,"Yes, the script doesn't show the profit but you can basically get that from the displayed payout - stake values. Obviously tx fees are not included in that.",,,0.7874
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-12-07 21:25:00,"Thank you so much - also,  with regards to the challenge how does this work with rewards? I suppose I need to use roseclaim command but when i run it im getting ""AttributeError: 'Web3Config' object has no attribute 'eth'""",,,0.0387
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],955744627481255976,awesomeQA#0813,2023-12-07 21:26:00,N/A,,"👍 (1),👎 (1)",0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-07 23:14:00,what challenge are you referring to?,,,0.0772
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-12-07 23:45:00,"The data challenge for predictoor, but I saw you guys made a blog post today. Do you know about this roseclaim error that I mentioned?",,,-0.5267
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-08 00:29:00,"Yes, Challenge-DF has ended, as mentioned in the Weekly DF blogpost.
Are you running the command on macOS? I might have encountered that before on that operating system.",,,0.4019
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-12-08 00:32:00,Yes im running it on macos indeed - Challenge-DF has ended? Oh i thought it was extended too till january 4,,,0.4019
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-08 00:38:00,"I think you are referring to ROSE rewards, those were extended till January 4",,,0.4767
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],228526662176866304,dusty2791,2023-12-08 02:54:00,"Yesss I meant those, so until then 100k in ROSE is still distributed correct or not? And all this for making predictions using Predictoor?",,"✅ (1),👍 (1)",0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],330671265566425089,ancarizan,2023-12-08 03:06:00,"Hello, 
I found a link in the documentation on how to run bots that is not working",,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],1023969691548528700,wanderclyffex,2023-12-08 11:56:00,"Hello @Amaya 👋🏻

Can you please put that broken link here ?",,👋 (1),-0.2023
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],330671265566425089,ancarizan,2023-12-08 15:09:00,https://github.com/oceanprotocol/pdr-backend/blob/main/READMEs/install.md,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],804400713123102741,Norbert | Ocean#7805,2023-12-08 15:59:00,Could you tell where exactly do you found this in our documentation? I was trying to identify it but couldn't.,,,0.0
Ocean Protocol - ECOSYSTEM - 🤖︱predictoor [1151066755796574389],330671265566425089,ancarizan,2023-12-08 16:04:00,https://github.com/oceanprotocol/pdr-backend/blob/main/READMEs/remotebot.md#install-bot,,👍 (1),0.0
