Channel,AuthorID,Author,Date,Content,Attachments,Reactions,sentiment
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 16:31:00,0x6f184851Fc14dbB2Def145801942201a96cEC1E7,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 16:31:00,On the ETH chain,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 16:34:00,36214 OCEAN plus Lumsta,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],194817764236460034,robinlehmann,2022-06-22 16:40:00,"sure, this is what this channel is for",,,0.3182
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],194817764236460034,robinlehmann,2022-06-22 16:41:00,"Here I can only see staking into Amazon dataset of 400 $OCEAN in this transaction - https://etherscan.io/tx/0x41736390d5ddbd435d73efc331d17193e8f51dfc99f6e75ec3c90dc57525d326
So the 500 mOcean seem fair",,,0.4588
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 16:42:00,"Yes, that´s what I can only see as well. But I am quite sure that the 400$ OCEAN was just the top up, as it had seemed to be working...",,,0.7899
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 16:43:00,But I guess I must be wrong. ETH scan does not lie,,,-0.631
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 16:44:00,why does my liquidity show that I had staked 36214 OCEAN?,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 16:47:00,I def started longer than the 4 months with the 400 OCEAN,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],194817764236460034,robinlehmann,2022-06-22 16:47:00,"because you still have the LP tokens of the pool, you did not lock them. And now the pool is severely distorted because so many other LP tokens were sent out. It now looks like you would get this many tokens.",,,-0.4939
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],194817764236460034,robinlehmann,2022-06-22 16:47:00,"ah - it is also 36,214",,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],194817764236460034,robinlehmann,2022-06-22 16:47:00,not 36.214,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 16:47:00,!,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],194817764236460034,robinlehmann,2022-06-22 16:47:00,look at the total amount of OCEAN in the pool,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],194817764236460034,robinlehmann,2022-06-22 16:48:00,Maybe you have another wallet?,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 16:49:00,1214 EURO was the equivalent. That kind of adds up to the amount when I topped up about 3 months ago ....,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 16:50:00,on my other wallet there are 0 OCEAN,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],194817764236460034,robinlehmann,2022-06-22 16:51:00,You still have 819 OCEAN in the wallet,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 16:53:00,"yes ,  I did not spend it all. But I def put in 2x . Like, about 8 months ago for the first time. But I don´t find this on eth scna yet. Only see it on OCEAN market under my pool. (see screenshot)",,,0.6249
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],194817764236460034,robinlehmann,2022-06-22 16:54:00,I think the blockchain does not make things up,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 16:55:00,"Your Liquidity
36,214 OCEAN
0,006 LUMSTA-42
≈ 1.215,47 €",,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 16:56:00,500 mOCEAN as airdrop = 100 USD,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 17:00:00,"Here, this seems to be it: https://etherscan.io/tx/0x4b91764de71b1af96d7abaf2cc429b1e441b914bf35e636c593250a3c0f288e5",,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 17:01:00,The first staking with higher amount. 181 days ago. then 90 days ago I topped up to that amazon pool,,,0.1779
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],194817764236460034,robinlehmann,2022-06-22 17:04:00,"This is just an approval to stake, not an actual staking transaction",,,0.4767
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],895661978146705509,ttk100#9960,2022-06-22 17:05:00,I see,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],508710741466021908,kennyhihi,2022-07-01 03:48:00,N/A,https://cdn.discordapp.com/attachments/912281243012460594/992154709257359410/unknown.png?ex=65e0df94&is=65ce6a94&hm=58e48e790b0b6cfdc5e154d915573d80750df8f35b2c37ff899471bdfaa5e9d9&,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],508710741466021908,kennyhihi,2022-07-01 03:49:00,They sent me a link where I would have to input my backup phrase,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],508710741466021908,kennyhihi,2022-07-01 03:49:00,🤖tech support#5032,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],431138269594517505,toucan.br,2022-07-03 01:08:00,@Tech | Support,,,0.4019
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],431138269594517505,toucan.br,2022-07-03 01:08:00,@Tech.MamilieCG🎖,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],431138269594517505,toucan.br,2022-07-03 01:09:00,@Technical Helpdesk,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],431138269594517505,toucan.br,2022-07-03 01:09:00,@MEE6.,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],431138269594517505,toucan.br,2022-07-03 01:09:00,@MEE_6,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],209963946432528384,zippy1979,2022-07-05 22:06:00,N/A,https://cdn.discordapp.com/attachments/912281243012460594/993880639076040825/unknown.png?ex=65ddec79&is=65cb7779&hm=7e1cc3cdd6d63f3049485466e2462959ef2efd1cf8b9cefb9eec0b9d81852581&,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],209963946432528384,zippy1979,2022-07-05 22:06:00,@Robin | DataUnion,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],194817764236460034,robinlehmann,2022-07-05 22:09:00,banned,,🤝 (1),-0.4588
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],788113404342304829,conarid,2022-07-06 08:58:00,Any admin here plz,,,0.0772
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],788113404342304829,conarid,2022-07-06 08:58:00,Urgent,,,0.2023
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],788113404342304829,conarid,2022-07-06 09:00:00,@Wally check dm plz urgent,,,0.2732
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],369700858742571008,mantisclone,2022-07-08 20:53:00,"Scammer in #✨︱find-a-team-old with fake Discord Nitro links.
https://discord.com/channels/612953348487905282/776107692880035851/994940553672265818",,,-0.7003
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],723895496426520656,mansamikail,2022-07-08 21:43:00,@Deleted User,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],723895496426520656,mansamikail,2022-07-08 21:43:00,https://discord.com/channels/@me/994950481392697355/994950502997561434,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],723895496426520656,mansamikail,2022-07-08 21:44:00,scammer,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],723895496426520656,mansamikail,2022-07-08 21:45:00,N/A,https://cdn.discordapp.com/attachments/912281243012460594/994962528738230344/Screenshot_26.png?ex=65e1dc10&is=65cf6710&hm=a84ac81c89bf401bf239a9df28b18934781204b7f0fc3ab1727f751ec8246ad6&,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],369700858742571008,mantisclone,2022-07-09 04:04:00,"Suspicious messages in the #💻︱dev-support-old channel.
https://discord.com/channels/612953348487905282/720631837122363412/995054043179266149",,,-0.3612
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],836200499723239424,wally0221,2022-07-14 02:25:00,"Actually, yes. And it’s interesting. I am not a developer, but it looks like at least some try to create FUD (as in: very in-elaborated attempts to get our stuff running, insta-claiming defunct). Think worth raising to team?",,,0.7352
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],369700858742571008,mantisclone,2022-07-22 23:32:00,"@Robin | DataUnion there's a scammer pretending to be you. Same name, different number: #4017",https://cdn.discordapp.com/attachments/912281243012460594/1000062710123331714/Screenshot_20220722-112844.jpg?ex=65e1f4fa&is=65cf7ffa&hm=5215971f15b712045e781d54b2817d95762516373655a73c5056824c40e14aa3&,,0.1779
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],194817764236460034,robinlehmann,2022-07-23 00:20:00,Thanks for letting me know - banned that one,,,-0.0258
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],132600835845783552,gokuthecarrot,2022-08-05 05:27:00,don’t think “server support” is apart of the ocean team or is a mod on the discord,https://cdn.discordapp.com/attachments/912281243012460594/1004863085456130098/IMG_4342.png?ex=65e0f6ad&is=65ce81ad&hm=345bfaf76217a837c24d5bfb290e7af0fb0beb1858968f8dd791d870d7f45272&,,-0.4019
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],804604311015129089,doteth,2022-08-05 14:08:00,"It’s not, thanks for reporting",,❤️ (1),-0.3412
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],369700858742571008,mantisclone,2022-08-06 04:22:00,"Phisher/Scammer in #✨︱find-a-team-old 
https://discord.com/channels/612953348487905282/776107692880035851/1005206749873192980",,👍 (1),0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],369700858742571008,mantisclone,2022-08-06 19:53:00,Scammer in #🌊┃core-tech https://discord.com/channels/612953348487905282/908016816029319178/1005435486258610266,,👍 (1),0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],690297296273014904,luccos.,2022-08-06 20:29:00,"Scammer in #italian-community 
https://discord.com/channels/612953348487905282/958003566876954624/1005242141427105863",,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],690297296273014904,luccos.,2022-08-06 20:29:00,"Scammer in #italian-community 
https://discord.com/channels/612953348487905282/958003566876954624/1005244548655624193",,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],690297296273014904,luccos.,2022-08-06 20:29:00,"Scammer in #italian-community 
https://discord.com/channels/612953348487905282/958003566876954624/1005435523592106075",,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],369700858742571008,mantisclone,2022-08-07 23:54:00,Lots of scammers in #✨︱find-a-team-old starting here: https://discord.com/channels/612953348487905282/776107692880035851/1005763030488973322,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],369700858742571008,mantisclone,2022-08-07 23:56:00,Scammer in #deleted-channel : https://discord.com/channels/612953348487905282/956906287923335229/1005726024924934224,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],836200499723239424,wally0221,2022-08-08 18:25:00,"Hey David, we are working on it. The amount of scammer-bots increased massively these past days. I deleted them several times, but couldn't catch up!",,👍 (1),0.2124
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],836200499723239424,wally0221,2022-08-08 18:26:00,We will create a better solution for this,,,0.743
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],758572237086523463,mycaleum,2022-08-17 06:27:00,"This is definitely a doppleganger out giving Ocean community a bad name.
User ID: 1009202265644617809",https://cdn.discordapp.com/attachments/912281243012460594/1009227003477630996/unknown.png?ex=65de61e4&is=65cbece4&hm=17a95c000efbb4044ee803e87e28e29b485abcc82af12c4cfbc84e775903146f&,👍 (1),0.1531
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],843831770062913568,white_rider_,2022-08-17 14:31:00,banned 🤝,,,-0.4588
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],425452385285177347,chris_orderly,2022-08-18 03:24:00,FYI,,,0.2023
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],425452385285177347,chris_orderly,2022-08-18 03:24:00,N/A,https://cdn.discordapp.com/attachments/912281243012460594/1009543268045951036/unknown.png?ex=65df886f&is=65cd136f&hm=be116061c1d7bf1c82d97b8f952f3ccb53fc6dd37643a0ccfbd82d712d0f2476&,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],804604311015129089,doteth,2022-08-18 03:59:00,Banned!,,,-0.5093
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],995985355184545852,rickdmortyyyy,2022-08-19 21:33:00,and another one,https://cdn.discordapp.com/attachments/912281243012460594/1010179762339197038/unknown.png?ex=65e1d937&is=65cf6437&hm=d86322689c6c8416ec1f751b0ec9b0fd4543a7d2bbca4e619c50416c57409b5f&,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],804604311015129089,doteth,2022-08-19 23:33:00,Just checked and this person isn’t in the Ocean server. Stay safe and thanks for reporting,,,0.7003
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],804604311015129089,doteth,2022-09-02 03:42:00,"Scam, thanks for reporting",,,-0.2023
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],937803550954758195,niknoname,2022-09-02 04:25:00,Seems like that guy kicked me off the server😁,,,0.3612
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],804604311015129089,doteth,2022-09-02 13:34:00,"I can double check, what’s the scammer username?",,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],871801151107002398,nixon323,2022-09-06 01:29:00,Thanks for the guidance,,,0.4404
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],209963946432528384,zippy1979,2022-09-09 20:15:00,N/A,https://cdn.discordapp.com/attachments/912281243012460594/1017770168333647872/unknown.png?ex=65e1c6d5&is=65cf51d5&hm=e450795d69a69e42b0e075c7db308664cecc659075f532d1cecf80899bd0e696&,👍 (2),0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],209963946432528384,zippy1979,2022-09-09 20:15:00,@Andrea | Ocean Protocol,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],813877892639358976,zamirana,2022-09-12 03:44:00,"Looks like a scam. He says he's admin and asks my wallet lol
Check it please","https://cdn.discordapp.com/attachments/912281243012460594/1018608009099882496/2022-09-11_22.19.54.png?ex=65e4d322&is=65d25e22&hm=0853ee55344de0d661f4775bb366f55666e02e6f33981cdf90627e1e951caef1&,https://cdn.discordapp.com/attachments/912281243012460594/1018608009389297774/2022-09-11_22.37.42.png?ex=65e4d322&is=65d25e22&hm=87ef50125c6ebd74f4a55d71a572305d44f556a1693680789e07b3cd04dd8228&",,0.4404
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],804604311015129089,doteth,2022-09-12 04:02:00,Thank you! Banned,,,-0.2003
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],285744164623220736,aceinthehole13,2022-09-25 00:58:00,"when i clicked verify, it asked for metamask wallet","https://cdn.discordapp.com/attachments/912281243012460594/1023277245562884136/unknown.png?ex=65e35ab2&is=65d0e5b2&hm=9d84054e1eda20f55dd64650b3b20f95ee49d4a7c5b12a9cc71b40fc41bbbf51&,https://cdn.discordapp.com/attachments/912281243012460594/1023277245931999243/unknown.png?ex=65e35ab3&is=65d0e5b3&hm=01d06a91d3d5b4f7558e48df789f8e9f15f31660e90fd303c475f5711d017c31&",,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],285744164623220736,aceinthehole13,2022-09-25 01:00:00,"can't search him tho but, still in the server",,👍 (1),0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],804604311015129089,doteth,2022-09-25 01:33:00,"Kicked and banned, thanks for reporting",,,-0.0258
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],285744164623220736,aceinthehole13,2022-09-25 01:33:00,is it still safe? because i clicked the link and verify,,,0.4404
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],285744164623220736,aceinthehole13,2022-09-25 01:34:00,https://cdn.discordapp.com/attachments/743472621261422593/1023268782833156227/unknown.png,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],837901335470538772,bhavingala,2022-09-25 13:51:00,Check your funds on safe side and check if you got connected and there was any activity in your wallet without your consent,,,0.3036
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],371895464846557187,zephlino_1,2022-11-19 17:38:00,"@Deleted User dm'd me like a champ. Counter to his actual username

@graceful-coder sorry for the ping you seem like the only person with ban permissions atm online so would you help out?",,,0.7322
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],371895464846557187,zephlino_1,2022-11-19 17:39:00,N/A,https://cdn.discordapp.com/attachments/912281243012460594/1043460465533124659/image.png?ex=65e2f3c9&is=65d07ec9&hm=91bee47dfdb9ec048be8cc2c8cb47661373411f5d1f6894ef558993fb5efba37&,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],194817764236460034,robinlehmann,2022-11-20 15:35:00,banned,,,-0.4588
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],253215664632758273,abrom8,2022-12-09 21:43:00,"This twitter profile pretends to be the original Ocean Protocol profile. 
https://twitter.com/oceanprotocoI
cc @Wally",,,0.2263
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],836200499723239424,wally0221,2022-12-10 23:45:00,"Hey Seb, yeah, luckily saw this when it was posted, had it reported, and tweeted it out. Thx for the eagle eyes! (Just the old i vs L ""hack"", but very well done)",,👍 (1),0.7834
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],286233973695447042,filipmasar,2022-12-19 20:31:00,"Hey, @Deleted User dm'd me to offer help for my issue in #💻︱dev-support-old saying I should connect my wallet to his web app",,,0.4019
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],804604311015129089,doteth,2022-12-20 00:56:00,"Thank you, reported/banned",,,0.3612
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],285872460060950530,qazim,2022-12-23 20:50:00,I just saw on Twitter,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],285872460060950530,qazim,2022-12-23 20:50:00,N/A,https://cdn.discordapp.com/attachments/912281243012460594/1055829857029849158/IMG_3641.png?ex=65e1cf2e&is=65cf5a2e&hm=105aabe1f1b170908edd2d2bc140c16629104fe6731293ae3ab6457d11818dde&,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],285872460060950530,qazim,2022-12-23 20:50:00,Scam ?,,,-0.5719
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],285872460060950530,qazim,2022-12-23 20:51:00,@graceful-coder,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],994272939476267018,graceful.coder,2022-12-23 23:33:00,Yes! This is a scam.,,,-0.3164
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],994272939476267018,graceful.coder,2022-12-23 23:34:00,Thank you for notifying me of this. I will circulate a warning to our users.,,,0.0258
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],994272939476267018,graceful.coder,2022-12-23 23:34:00,Please do *not* click on the link for the airdrop - it is malicious,,👍 (1),0.3182
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],474070326192504842,huemin,2023-01-08 11:51:00,N/A,https://cdn.discordapp.com/attachments/912281243012460594/1061492283427528764/image.png?ex=65e3f3b9&is=65d17eb9&hm=87c8d9da59e712ab2b32d36a27711980032a459e4be6df2e1a4c6b173c51a2a3&,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],369700858742571008,mantisclone,2023-01-11 05:43:00,"Scammers in #💻︱dev-support-old 
https://discord.com/channels/612953348487905282/720631837122363412/1062474111961546864",,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],1030219846018932738,0xayushsh,2023-01-24 17:37:00,N/A,https://cdn.discordapp.com/attachments/912281243012460594/1067377550231339038/Screenshot_2023-01-24_150645.png?ex=65e6e7ce&is=65d472ce&hm=8f65bf5c9116d5aa897cf493ce5d46f01f39790ca16bc7ab83ce43ed2e4e5aab&,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],1030219846018932738,0xayushsh,2023-01-24 17:37:00,Is this scam or genuine?,,,-0.5719
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],1030219846018932738,0xayushsh,2023-01-24 17:37:00,asking for my wallet address and transaction hash,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],818228386412888094,mikefromthe6,2023-01-27 06:06:00,N/A,https://cdn.discordapp.com/attachments/912281243012460594/1068290798157840494/Screen_Shot_2023-01-26_at_2.32.17_PM.png?ex=65e0ffd6&is=65ce8ad6&hm=695772a065a75cef330a833c29e58f7874096fdf5681afac2946b23605d6e44a&,👍 (1),0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],598493805221773323,k3nn.eth,2023-01-27 06:31:00,N/A,https://cdn.discordapp.com/attachments/912281243012460594/1068297084198989894/IMG_9329.png?ex=65e105b0&is=65ce90b0&hm=e0a65ca1ff589542650a0ce1d6e96b797eed9df9e997baf9a546f64fe141333f&,👍 (1),0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],371895464846557187,zephlino_1,2023-01-27 07:22:00,"@Robin | DataUnion 
\@maraluspgbn 
\@TeeCM 
\@Starbooks

multiple robins exist admin person or whoever notices this",https://cdn.discordapp.com/attachments/912281243012460594/1068310082749739008/image.png?ex=65e111cb&is=65ce9ccb&hm=7cdf545dfc41c1b749d87cb8108fe04343eeda2c1d4aab849368e64f6c88915c&,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],194817764236460034,robinlehmann,2023-01-27 07:31:00,Banned - this is not the popularity I wanted in my life 😦,,,-0.6761
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],371895464846557187,zephlino_1,2023-01-27 10:00:00,there there. you should probably check the member list to see what other doppelgangers are  impersonating core team members,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],371895464846557187,zephlino_1,2023-01-27 10:00:00,also no worries.,,,-0.6124
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],843831770062913568,white_rider_,2023-01-30 22:58:00,"No, it looks like somebody impersonates me. Thanks for reporting! Banned",,,0.126
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],582759514340589572,lordvityaz,2023-02-27 06:39:00,"Andrea | Ocean Protocol
#3532",,👍 (1),0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],582759514340589572,lordvityaz,2023-02-27 21:47:00,"he changed his name to poopster
#3532",,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],286233973695447042,filipmasar,2023-02-28 18:46:00,"Hey, @Nivea  dm'd me to offer help for my question in #💻︱dev-support-old  .. He wants my wallet 🥲",,,0.4019
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],776809690734395433,swish24_08,2023-03-06 21:52:00,"a kind person is trying to help me setup my wallet , AndersonWalter#4476",https://cdn.discordapp.com/attachments/912281243012460594/1082299695029821440/image.png?ex=65e5d223&is=65d35d23&hm=b7a0e9a0bd7fe0de6182f6b84f6939b22b882f7db6c89b1d51baf5b8fb813f49&,"partyweeb (2),🤣 (2)",0.7269
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],843831770062913568,white_rider_,2023-03-06 22:01:00,That's so lovely ❤️ banned 🔨,,,0.2094
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],776809690734395433,swish24_08,2023-03-06 22:01:00,😦  i was still talking with him,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],843831770062913568,white_rider_,2023-03-06 22:02:00,"Oh, I'm sorry. I thought you already shared your PK 😆",,😂 (1),0.2732
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],209963946432528384,zippy1979,2023-03-07 21:41:00,"lZuIgT | VIBEOP GEN
#2997",,🙌 (1),0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],209963946432528384,zippy1979,2023-03-10 21:06:00,N/A,https://cdn.discordapp.com/attachments/912281243012460594/1083737597869830174/image.png?ex=65e1d2ca&is=65cf5dca&hm=5b93df0a19b56b30b7db5adf94a08097da72e9c3c9df47a5145ef33bb398eef3&,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],209963946432528384,zippy1979,2023-03-10 21:06:00,"Offering ""great investment opportunities""",,,0.7717
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],209963946432528384,zippy1979,2023-03-10 21:08:00,"@Andrea | Ocean Protocol @White Rider 
You need to block and delete the last few messages from this scammer",,🙌 (1),-0.4404
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],209963946432528384,zippy1979,2023-03-14 16:43:00,N/A,https://cdn.discordapp.com/attachments/912281243012460594/1085120965370970112/image.png?ex=65e6db26&is=65d46626&hm=8b42173f1226a295241ad1c9b2ed4ddb28afd8dc32f5152094b94a6bcc936fdb&,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],209963946432528384,zippy1979,2023-03-14 16:44:00,Banned for spamming,,,-0.7269
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],285872460060950530,qazim,2023-03-15 01:43:00,Guys be aware on Twitter this campaign,,,0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],285872460060950530,qazim,2023-03-15 01:43:00,N/A,https://cdn.discordapp.com/attachments/912281243012460594/1085256834157387826/IMG_4445.png?ex=65de1f30&is=65cbaa30&hm=e2489dc1db9035ab8518a79cffcbc193c3b4d62e3dc9ab37b1477c607a788b0d&,👍 (1),0.0
Ocean Protocol - GENERAL - 🚨︱report-scammers [912281243012460594],567384805394874378,40100,2023-03-15 03:24:00,N/A,https://cdn.discordapp.com/attachments/912281243012460594/1085282248833642577/IMG_7011.png?ex=65de36db&is=65cbc1db&hm=a00e72b00b7e20c3815423deabfa4b651ca0e3fd8257ad28b4382168082aca5e&,,0.0
